The program mdatom performs a MD-run for a collection of atoms, using:
  1. Data characterizing the md-run
  2. Atomic coordinates and velocities


Data characterizing the MD-run:
# Title
Test 5, 1000 atoms
#                 NumberAtoms                 AtomicMass                     MDType
                         1000                          1                          0
#                  BoxSize(x)                 BoxSize(y)                 BoxSize(z)
                       10.436                     10.436                     10.436
#               NumberMDSteps                InitialTime                   TimeStep
                         1500                         10                      0.005
#          InitialTemperature          TargetTemperature    TemperatureCouplingTime
                            0                     120.27                        0.1
#                  RandomSeed
                     10021988
#            XVInitialization  CoordInitializationSpread              FinalXVOutput
                            3                          0                          1
#          NAtomsOnBoxEdge(x)         NAtomsOnBoxEdge(y)         NAtomsOnBoxEdge(z)
                           10                         10                         10
#                   EpsilonLJ                    SigmaLJ    InteractionCutoffRadius
                            1                          1                        2.5
#    PropertyPrintingInterval    NumberRadialDistrPoints    RadialDistrCutoffRadius
                            1                        100                        2.5
#            TrajectoryOutput     TrajectoryOutputFormat   TrajectoryOutputInterval
                            0                          2                          5


Atomic coordinates and velocities:

Sample input file
 The initial temperature is: 138.346


Starting MD iterations...

           STEP           TIME        E-TOTAL      E-KINETIC    E-POTENTIAL         VIRIAL       PRESSURE        SCALE-T
           1154         15.765       -3595.63        1789.76       -5385.39       -5383.83        4.20768              1
           1155          15.77       -3595.82        1791.03       -5386.85       -5370.93        4.20086              1
           1156         15.775       -3595.57        1788.91       -5384.49       -5383.84        4.20719              1
           1157          15.78       -3595.83        1783.78       -5379.61       -5417.27        4.22379              1
           1158         15.785       -3595.72        1776.27       -5371.99       -5469.35        4.24993              1
           1159          15.79       -3595.87        1767.48       -5363.35       -5530.29        4.28052              1
           1160         15.795       -3595.56        1759.13       -5354.69       -5589.89        4.31058              1
           1161           15.8        -3595.5        1753.31        -5348.8       -5631.44        4.33154              1
           1162         15.805       -3595.41        1751.68       -5347.09       -5644.06        4.33799              1
           1163          15.81       -3595.66        1754.85        -5350.5       -5622.44        4.32716              1
           1164         15.815       -3595.77        1762.05       -5357.82       -5573.29        4.30256              1
           1165          15.82       -3596.06        1771.39       -5367.44       -5509.01        4.27033              1
           1166         15.825       -3596.28        1780.44       -5376.72       -5447.27        4.23943              1
           1167          15.83       -3596.58        1787.03       -5383.61       -5402.95         4.2173              1
           1168         15.835       -3596.72        1789.61       -5386.33       -5387.67        4.20985              1
           1169          15.84       -3596.46        1787.42       -5383.88       -5407.57        4.22024              1
           1170         15.845       -3596.59        1780.48       -5377.07       -5460.14          4.247              1
           1171          15.85       -3596.36        1769.49       -5365.85       -5542.53        4.28888              1
           1172         15.855       -3596.47        1755.72       -5352.19       -5643.52        4.34004              1
           1173          15.86       -3596.25        1740.83       -5337.08       -5753.14        4.39561              1
           1174         15.865       -3596.42        1726.66       -5323.08       -5856.03        4.44764              1
           1175          15.87        -3596.5        1714.91        -5311.4       -5941.37        4.49081              1
           1176         15.875       -3596.82         1706.7       -5303.51        -6000.1        4.52043              1
           1177          15.88       -3597.03         1702.4       -5299.43       -6030.46        4.53572              1
           1178         15.885        -3597.3        1701.87       -5299.17       -6032.88        4.53683              1
           1179          15.89       -3597.13        1704.68       -5301.81       -6012.04        4.52626              1
           1180         15.895       -3596.92        1709.96       -5306.88       -5973.21        4.50658              1
           1181           15.9       -3597.38        1716.25       -5313.63       -5924.95        4.48196              1
           1182         15.905       -3597.82        1721.74       -5319.56        -5882.5        4.46028              1
           1183          15.91       -3597.65        1724.73       -5322.38       -5859.97        4.44882              1
           1184         15.915       -3597.42        1724.11       -5321.53       -5863.57        4.45057              1
           1185          15.92       -3597.19        1719.72       -5316.91        -5894.5        4.46614              1
           1186         15.925       -3597.36        1712.42       -5309.78       -5945.45        4.49174              1
           1187          15.93       -3597.02        1703.93       -5300.95       -6006.97        4.52284              1
           1188         15.935       -3596.76        1696.38       -5293.13       -6062.05        4.55072              1
           1189          15.94       -3596.72        1691.85       -5288.57       -6095.39        4.56762              1
           1190         15.945       -3596.85        1692.01       -5288.85       -6095.52        4.56779              1
           1191          15.95       -3596.96        1697.62       -5294.59       -6057.29        4.54866              1
           1192         15.955       -3596.94        1708.31       -5305.25       -5983.86        4.51185              1
           1193          15.96       -3597.21        1722.32       -5319.53       -5885.95        4.46265              1
           1194         15.965       -3597.42        1737.02       -5334.43       -5783.15        4.41097              1
           1195          15.97        -3597.1        1749.85       -5346.96       -5694.69        4.36661              1
           1196         15.975       -3597.03        1759.46       -5356.49       -5628.27        4.33329              1
           1197          15.98       -3597.07        1765.71       -5362.78       -5585.61        4.31193              1
           1198         15.985       -3597.07        1769.01       -5366.08        -5564.8        4.30167              1
           1199          15.99       -3597.11        1769.68       -5366.79       -5563.83        4.30148              1
           1200         15.995       -3596.92        1767.92       -5364.84       -5582.11        4.31118              1


   Total mass                       :               1000
   Coordinates of the center of mass:            5.18988        5.12697        5.18454
   Velocity of the center of mass   :         0.00411342       -0.03896     -0.0399279
   Translational kinetic energy     :            1.56452


           STEP           TIME        E-TOTAL      E-KINETIC    E-POTENTIAL         VIRIAL       PRESSURE        SCALE-T

           1201             16       -3596.67        1764.05       -5360.72       -5617.09        4.32942              1
           1202         16.005       -3596.57        1758.31       -5354.89       -5666.17        4.35485              1
           1203          16.01       -3596.72        1750.75       -5347.47       -5728.51        4.38698              1
           1204         16.015       -3596.56        1741.22       -5337.78       -5806.13        4.42691              1
           1205          16.02       -3596.67         1729.8       -5326.47       -5896.23        4.47306              1
           1206         16.025       -3596.42        1717.05       -5313.47       -5996.03        4.52412              1
           1207          16.03       -3596.41        1704.15       -5300.56       -6095.15         4.5747              1
           1208         16.035        -3596.2        1692.52       -5288.72       -6184.62        4.62035              1
           1209          16.04       -3596.54        1683.46          -5280       -6252.89        4.65508              1
           1210         16.045       -3596.56        1677.79       -5274.36       -6296.68        4.67744              1
           1211          16.05       -3596.88        1675.61       -5272.49       -6313.41        4.68597              1
           1212         16.055       -3596.78        1676.33       -5273.11       -6309.15         4.6839              1
           1213          16.06       -3596.77         1679.1       -5275.87       -6288.43        4.67337              1
           1214         16.065       -3596.81        1683.19          -5280       -6256.61         4.6571              1
           1215          16.07       -3597.06        1688.22       -5285.27       -6216.23        4.63637              1
           1216         16.075       -3597.16           1694       -5291.17       -6169.93         4.6126              1
           1217          16.08       -3597.11        1700.38        -5297.5       -6119.37        4.58669              1
           1218         16.085       -3597.12         1707.1       -5304.23       -6066.13        4.55941              1
           1219          16.09       -3596.83         1713.9       -5310.73       -6013.53        4.53254              1
           1220         16.095       -3596.81        1720.46       -5317.27       -5962.35        4.50637              1
           1221           16.1        -3596.7        1726.17       -5322.87       -5918.27        4.48386              1
           1222         16.105       -3596.92        1730.03       -5326.95       -5887.08        4.46783              1
           1223          16.11       -3597.15        1730.94       -5328.09       -5877.31        4.46263              1
           1224         16.115       -3597.23        1728.25       -5325.48       -5893.97        4.47083              1
           1225          16.12       -3597.02        1722.09       -5319.11       -5936.49        4.49216              1
           1226         16.125       -3596.54        1713.42       -5309.96       -5998.12        4.52322              1
           1227          16.13       -3596.39        1703.56       -5299.96       -6067.67        4.55823              1
           1228         16.135        -3596.5        1693.66       -5290.17       -6137.37        4.59331              1
           1229          16.14       -3596.11        1684.55       -5280.66       -6203.49        4.62674              1
           1230         16.145       -3596.32        1676.85       -5273.18       -6258.07        4.65424              1
           1231          16.15       -3596.31        1671.02       -5267.33       -6300.42        4.67566              1
           1232         16.155       -3596.26        1667.27       -5263.54       -6328.31        4.68982              1
           1233          16.16       -3596.33        1665.73       -5262.07       -6340.28        4.69594              1
           1234         16.165       -3596.43        1666.34       -5262.77       -6336.71        4.69421              1
           1235          16.17       -3596.41        1668.88       -5265.28       -6319.34        4.68551              1
           1236         16.175       -3596.32        1673.24       -5269.56       -6288.46        4.66995              1
           1237          16.18        -3596.2        1679.69        -5275.9       -6242.12        4.64655              1
           1238         16.185       -3596.16        1688.47       -5284.63       -6178.59        4.61443              1
           1239          16.19       -3596.45        1698.99       -5295.44       -6101.38        4.57532              1
           1240         16.195       -3596.69        1709.56       -5306.24       -6023.64        4.53593              1
           1241           16.2        -3596.7        1718.06       -5314.77       -5960.76        4.50403              1
           1242         16.205       -3596.67        1723.05       -5319.72        -5922.6        4.48457              1
           1243          16.21       -3596.75        1724.19       -5320.95       -5911.26        4.47859              1
           1244         16.215       -3596.52        1722.04       -5318.57       -5924.41        4.48504              1
           1245          16.22        -3596.4        1717.76       -5314.16       -5953.01         4.4993              1
           1246         16.225       -3596.26        1712.89       -5309.16       -5986.85         4.5163              1
           1247          16.23          -3596        1709.16       -5305.17       -6014.55        4.53036              1
           1248         16.235       -3595.56        1707.87       -5303.43       -6027.35        4.53711              1
           1249          16.24       -3595.72        1709.21       -5304.93       -6021.46        4.53444              1
           1250         16.245       -3595.59        1712.11        -5307.7       -6006.69        4.52748              1
           1251          16.25       -3595.97           1715       -5310.96       -5991.17        4.52007              1
           1252         16.255       -3596.22         1716.8       -5313.02       -5983.77        4.51679              1
           1253          16.26       -3596.04        1717.45       -5313.49       -5985.57        4.51822              1
           1254         16.265       -3596.22        1717.66       -5313.89       -5988.91        4.52031              1
           1255          16.27       -3596.23        1718.34       -5314.57       -5988.89        4.52069              1
           1256         16.275       -3596.48        1720.07       -5316.55        -5979.8        4.51637              1
           1257          16.28       -3596.27        1723.07       -5319.34       -5962.02        4.50771              1
           1258         16.285       -3596.54        1727.17       -5323.72       -5933.74        4.49353              1
           1259          16.29        -3596.6        1731.95       -5328.55       -5899.94        4.47651              1
           1260         16.295        -3596.9        1736.97       -5333.87       -5862.45        4.45746              1
           1261           16.3       -3597.14         1741.9       -5339.04       -5824.69         4.4382              1
           1262         16.305       -3597.06        1746.36       -5343.42       -5790.47        4.42074              1
           1263          16.31       -3597.08        1749.63       -5346.71       -5763.59         4.4069              1
           1264         16.315       -3596.78        1750.93       -5347.71       -5750.95        4.40024              1
           1265          16.32        -3596.6        1749.81       -5346.41        -5754.4        4.40161              1
           1266         16.325       -3596.57        1746.42       -5342.99       -5772.76        4.41039              1
           1267          16.33       -3596.61        1741.47       -5338.08       -5801.43        4.42431              1
           1268         16.335       -3596.57        1735.98       -5332.55       -5833.77        4.44005              1
           1269          16.34       -3596.82         1731.2       -5328.03       -5860.03        4.45265              1
           1270         16.345       -3596.81        1728.52       -5325.33        -5872.4        4.45833              1
           1271          16.35       -3596.89        1729.15       -5326.04       -5861.49         4.4523              1
           1272         16.355       -3596.86        1733.72       -5330.58       -5823.78        4.43286              1
           1273          16.36       -3596.83        1741.99       -5338.82       -5760.71        4.40072              1
           1274         16.365       -3597.03        1752.96       -5349.99       -5678.89        4.35916              1
           1275          16.37       -3597.37         1764.9       -5362.27       -5590.92        4.31457              1
           1276         16.375       -3597.29        1775.61        -5372.9       -5514.01        4.27575              1
           1277          16.38       -3597.35        1782.95        -5380.3       -5461.79        4.24942              1
           1278         16.385       -3597.77        1785.44       -5383.21       -5444.05        4.24047              1
           1279          16.39       -3597.74        1782.68       -5380.41       -5466.23        4.25186              1
           1280         16.395       -3597.34        1775.39       -5372.72       -5523.17        4.28098              1
           1281           16.4       -3597.29        1765.15       -5362.44       -5601.71        4.32104              1
           1282         16.405       -3597.04        1753.91       -5350.95       -5689.84        4.36615              1
           1283          16.41       -3597.18        1743.37       -5340.55       -5773.62         4.4091              1
           1284         16.415       -3597.37        1734.52       -5331.89       -5846.73         4.4468              1
           1285          16.42       -3597.56        1727.62       -5325.18       -5906.98        4.47809              1
           1286         16.425       -3597.37        1722.52       -5319.89       -5956.06        4.50389              1
           1287          16.43       -3597.42        1718.83       -5316.26        -5994.4        4.52421              1
           1288         16.435       -3597.18        1716.01       -5313.19       -6027.07        4.54172              1
           1289          16.44       -3597.43        1713.43       -5310.85       -6055.81        4.55706              1
           1290         16.445        -3597.6        1710.56       -5308.16       -6085.57        4.57284              1
           1291          16.45       -3597.49         1707.3       -5304.79       -6117.44        4.58962              1
           1292         16.455       -3597.27           1704       -5301.28       -6148.17        4.60571              1
           1293          16.46       -3597.52        1701.35       -5298.86       -6171.12        4.61761              1
           1294         16.465       -3597.65        1700.03       -5297.68       -6182.97        4.62379              1
           1295          16.47        -3597.6        1700.44       -5298.04       -6181.09        4.62293              1
           1296         16.475       -3597.64        1702.56        -5300.2       -6164.79        4.61461              1
           1297          16.48       -3597.71        1706.16       -5303.87       -6135.99        4.59983              1
           1298         16.485        -3597.8         1711.1       -5308.89       -6096.06        4.57931              1
           1299          16.49       -3597.73        1717.35       -5315.09       -6046.15         4.5537              1
           1300         16.495       -3597.24        1724.71       -5321.95       -5989.18         4.5246              1


           STEP           TIME        E-TOTAL      E-KINETIC    E-POTENTIAL         VIRIAL       PRESSURE        SCALE-T

           1301           16.5       -3597.51        1732.34       -5329.85       -5927.85         4.4931              1
           1302         16.505       -3597.27        1738.98       -5336.25        -5875.3        4.46617              1
           1303          16.51       -3597.62         1743.5       -5341.12       -5836.47        4.44605              1
           1304         16.515       -3597.34        1745.69       -5343.03       -5817.11        4.43598              1
           1305          16.52       -3597.23        1746.27        -5343.5       -5810.31        4.43232              1
           1306         16.525       -3597.17         1746.3       -5343.47       -5809.32        4.43176              1
           1307          16.53       -3597.09        1746.42       -5343.51       -5809.89        4.43217              1
           1308         16.535       -3597.37        1746.65       -5344.02       -5810.31        4.43255              1
           1309          16.54       -3597.25         1746.7       -5343.95       -5814.11        4.43481              1
           1310         16.545       -3597.13        1746.31       -5343.44       -5821.11        4.43868              1
           1311          16.55       -3597.29        1745.36       -5342.65       -5830.39        4.44357              1
           1312         16.555       -3597.02        1744.03       -5341.05       -5842.25        4.44975              1
           1313          16.56       -3596.74        1742.93       -5339.67       -5850.66        4.45403              1
           1314         16.565       -3596.61        1742.94       -5339.55        -5848.8        4.45295              1
           1315          16.57        -3596.8        1744.75       -5341.55       -5831.58        4.44391              1
           1316         16.575       -3596.79        1748.29       -5345.08       -5801.13        4.42813              1
           1317          16.58       -3596.73        1752.59       -5349.32        -5764.1        4.40893              1
           1318         16.585       -3597.07        1755.99       -5353.06       -5731.04        4.39153              1
           1319          16.59       -3597.07         1756.9       -5353.97       -5715.52        4.38296              1
           1320         16.595       -3596.86        1754.74        -5351.6       -5721.78        4.38537              1
           1321           16.6       -3596.94        1750.18       -5347.12        -5744.2        4.39585              1
           1322         16.605       -3596.83        1744.63       -5341.47       -5774.88        4.41059              1
           1323          16.61       -3596.75        1739.29       -5336.04       -5805.23        4.42525              1
           1324         16.615       -3597.11        1734.52       -5331.63       -5831.38        4.43779              1
           1325          16.62       -3597.04        1730.14       -5327.18       -5856.72        4.45009              1
           1326         16.625       -3596.91        1726.09          -5323       -5880.23         4.4615              1
           1327          16.63       -3596.72        1722.57       -5319.29       -5899.87        4.47096              1
           1328         16.635       -3596.71        1719.99        -5316.7       -5911.76        4.47642              1
           1329          16.64       -3596.39        1718.73       -5315.12       -5914.49        4.47728              1
           1330         16.645       -3596.45        1719.01       -5315.46       -5904.45        4.47156              1
           1331          16.65       -3596.73        1720.73       -5317.45       -5882.91        4.45993              1
           1332         16.655       -3596.58        1723.37       -5319.95       -5855.49        4.44539              1
           1333          16.66       -3596.61        1726.19        -5322.8       -5825.83        4.42965              1
           1334         16.665       -3596.32        1728.72       -5325.05       -5799.02        4.41541              1
           1335          16.67        -3596.3        1731.19       -5327.49       -5772.42        4.40126              1
           1336         16.675       -3596.01        1734.35       -5330.37       -5743.06        4.38589              1
           1337          16.68       -3595.98        1738.81       -5334.79       -5705.91        4.36672              1
           1338         16.685       -3595.97        1744.48       -5340.45       -5662.78        4.34474              1
           1339          16.69       -3596.37        1750.52       -5346.89       -5618.55        4.32235              1
           1340         16.695       -3596.53        1755.72       -5352.24       -5583.68        4.30494              1
           1341           16.7       -3596.27        1759.11       -5355.37       -5565.17        4.29607              1
           1342         16.705       -3596.45        1760.52       -5356.97       -5561.59         4.2948              1
           1343          16.71       -3596.12        1760.45       -5356.57       -5572.18        4.30097              1
           1344         16.715       -3595.72        1759.48        -5355.2       -5591.43        4.31169              1
           1345          16.72       -3595.78        1757.75       -5353.53       -5616.34        4.32528              1
           1346         16.725       -3594.95        1754.99       -5349.94       -5652.15        4.34467              1
           1347          16.73       -3595.07        1750.92          -5346       -5694.55        4.36716              1
           1348         16.735       -3594.99        1745.63       -5340.62       -5745.66        4.39403              1
           1349          16.74       -3595.29        1739.67       -5334.96       -5799.17        4.42192              1
           1350         16.745       -3595.41         1733.9       -5329.31       -5850.43         4.4486              1


   Total mass                       :               1000
   Coordinates of the center of mass:            5.23471        5.19168        5.20678
   Velocity of the center of mass   :         0.00411342       -0.03896     -0.0399279
   Translational kinetic energy     :            1.56452
           1351          16.75       -3595.16        1729.11       -5324.27       -5894.24        4.47149              1
           1352         16.755       -3595.35        1725.68       -5321.03        -5925.5        4.48782              1
           1353          16.76       -3595.68        1723.41        -5319.1       -5946.52        4.49881              1
           1354         16.765       -3595.76        1721.91       -5317.68       -5961.46         4.5067              1
           1355          16.77       -3595.66        1720.97       -5316.63       -5971.87        4.51225              1
           1356         16.775       -3595.67        1720.39       -5316.06       -5978.46        4.51578              1
           1357          16.78       -3595.62        1719.43       -5315.05       -5986.94        4.52019              1
           1358         16.785       -3595.71        1717.04       -5312.75       -6003.88        4.52872              1
           1359          16.79        -3595.8        1712.69       -5308.49       -6033.03        4.54327              1
           1360         16.795       -3595.55        1706.89       -5302.44        -6071.6        4.56248              1
           1361           16.8       -3595.53        1700.96       -5296.49       -6108.58         4.5807              1
           1362         16.805       -3595.52        1696.63       -5292.16       -6132.74        4.59234              1
           1363          16.81       -3595.56        1695.53       -5291.09       -6133.01        4.59185              1
           1364         16.815       -3595.58         1698.6       -5294.18       -6103.41        4.57628              1
           1365          16.82       -3596.01        1705.62       -5301.63       -6044.58         4.5459              1
           1366         16.825       -3596.05        1715.24       -5311.29       -5968.82         4.5071              1
           1367          16.83       -3596.02        1725.41       -5321.43       -5889.75        4.46669              1
           1368         16.835       -3596.08        1734.07       -5330.16       -5821.55        4.43177              1
           1369          16.84       -3596.31        1739.89        -5336.2       -5773.79        4.40716              1
           1370         16.845       -3596.18        1742.55       -5338.73       -5750.61        4.39513              1
           1371          16.85       -3595.81        1742.66       -5338.47       -5747.86        4.39358              1
           1372         16.855       -3595.89        1741.19       -5337.09       -5756.98        4.39807              1
           1373          16.86       -3596.03        1738.97          -5335       -5773.55        4.40648              1
           1374         16.865       -3595.85        1736.48       -5332.33       -5794.96        4.41758              1
           1375          16.87       -3595.57        1733.98       -5329.54       -5818.39        4.42985              1
           1376         16.875        -3595.6        1731.45       -5327.05        -5841.8         4.4421              1
           1377          16.88       -3595.28        1728.65       -5323.93       -5868.14        4.45591              1
           1378         16.885       -3595.11        1725.46       -5320.57       -5895.86         4.4703              1
           1379          16.89       -3595.02        1722.57       -5317.59       -5919.83        4.48266              1
           1380         16.895       -3595.19        1721.37       -5316.55       -5929.36        4.48755              1
           1381           16.9       -3595.55        1723.23       -5318.78       -5914.94        4.48018              1
           1382         16.905       -3595.88         1728.7       -5324.58       -5873.27        4.45895              1
           1383          16.91       -3595.98        1737.18       -5333.16       -5808.98        4.42621              1
           1384         16.915        -3596.1        1747.16       -5343.26       -5731.78        4.38678              1
           1385          16.92       -3596.31        1756.92       -5353.22       -5653.69         4.3467              1
           1386         16.925       -3596.46        1765.19       -5361.65        -5584.5        4.31097              1
           1387          16.93       -3596.73        1771.38        -5368.1       -5528.76        4.28191              1
           1388         16.935       -3596.83        1775.56       -5372.39       -5487.78        4.26033              1
           1389          16.94       -3596.81        1778.21       -5375.02       -5459.15        4.24509              1
           1390         16.945        -3596.9         1779.8       -5376.71       -5439.67         4.2346              1
           1391          16.95       -3596.66        1780.58       -5377.24       -5429.66        4.22918              1
           1392         16.955       -3596.86        1780.54        -5377.4       -5427.09        4.22765              1
           1393          16.96       -3597.09        1779.42       -5376.52       -5434.97        4.23162              1
           1394         16.965       -3596.98        1776.77       -5373.75        -5457.6        4.24334              1
           1395          16.97       -3596.87        1772.15       -5369.02       -5496.61         4.2635              1
           1396         16.975       -3596.85        1765.62       -5362.47       -5550.96        4.29155              1
           1397          16.98       -3596.82        1757.73       -5354.55       -5616.84        4.32557              1
           1398         16.985       -3596.66        1749.16       -5345.81       -5689.42        4.36311              1
           1399          16.99       -3596.55        1740.49       -5337.04       -5763.54        4.40151              1
           1400         16.995       -3596.63         1732.1       -5328.73       -5835.71        4.43891              1


           STEP           TIME        E-TOTAL      E-KINETIC    E-POTENTIAL         VIRIAL       PRESSURE        SCALE-T

           1401             17       -3596.47        1724.07       -5320.54       -5905.82        4.47533              1
           1402         17.005       -3596.51        1716.44       -5312.95       -5971.58        4.50942              1
           1403          17.01       -3596.58        1709.61       -5306.19       -6030.11        4.53974              1
           1404         17.015       -3596.86         1704.5       -5301.36       -6074.01         4.5625              1
           1405          17.02       -3596.51         1702.2        -5298.7       -6098.05        4.57525              1
           1406         17.025        -3596.4         1703.4        -5299.8       -6094.65        4.57396              1
           1407          17.03       -3596.46         1708.2       -5304.66        -6063.5        4.55851              1
           1408         17.035       -3596.52        1716.27       -5312.79       -6007.67        4.53049              1
           1409          17.04        -3596.5        1726.94       -5323.45        -5932.5        4.49266              1
           1410         17.045       -3596.68        1739.08       -5335.76       -5845.66        4.44885              1
           1411          17.05       -3596.92        1750.99       -5347.92       -5759.86        4.40551              1
           1412         17.055       -3597.06        1760.73        -5357.8       -5689.46        4.36992              1
           1413          17.06        -3597.3        1766.76       -5364.06       -5644.86         4.3473              1
           1414         17.065        -3597.5        1768.54       -5366.04       -5630.42        4.33988              1
           1415          17.07       -3597.47        1766.75       -5364.22       -5642.19        4.34573              1
           1416         17.075       -3597.15         1762.9       -5360.05       -5670.01        4.35979              1
           1417          17.08       -3596.85         1758.4       -5355.26       -5703.16        4.37659              1
           1418         17.085       -3597.09        1753.83       -5350.92       -5735.83        4.39307              1
           1419          17.09       -3596.84        1748.96        -5345.8       -5772.11         4.4115              1
           1420         17.095       -3596.65        1743.56       -5340.21       -5811.54        4.43145              1
           1421           17.1        -3596.4        1738.04       -5334.44       -5851.24        4.45151              1
           1422         17.105       -3595.97         1733.6       -5329.57       -5883.25        4.46768              1
           1423          17.11       -3596.15        1731.66       -5327.81       -5895.37        4.47365              1
           1424         17.115        -3596.4        1733.21        -5329.6        -5882.7        4.46713              1
           1425          17.12       -3596.62        1738.17       -5334.79       -5846.25        4.44866              1
           1426         17.125       -3596.93         1745.4       -5342.33       -5793.93        4.42221              1
           1427          17.13       -3596.68        1753.06       -5349.73       -5740.65        4.39545              1
           1428         17.135       -3596.75        1759.25          -5356       -5697.04         4.3735              1
           1429          17.14       -3596.78         1762.6       -5359.38       -5673.86        4.36187              1
           1430         17.145       -3596.86        1762.61       -5359.47       -5674.53        4.36227              1
           1431          17.15       -3596.44        1759.61       -5356.04       -5698.45        4.37454              1
           1432         17.155       -3596.28        1754.41       -5350.69       -5737.56        4.39443              1
           1433          17.16       -3595.86        1748.05       -5343.91        -5786.2        4.41923              1
           1434         17.165       -3595.75        1741.71       -5337.46       -5834.33        4.44374              1
           1435          17.17        -3595.5         1736.7       -5332.21       -5874.06        4.46411              1
           1436         17.175       -3595.32        1734.07        -5329.4       -5897.41        4.47626              1
           1437          17.18       -3595.48        1733.91        -5329.4       -5902.73        4.47929              1
           1438         17.185       -3595.33        1735.21       -5330.54       -5898.57        4.47761              1
           1439          17.19       -3595.58        1736.67       -5332.25       -5891.51        4.47432              1
           1440         17.195        -3595.8        1737.65       -5333.46       -5887.06        4.47229              1
           1441           17.2       -3596.14        1738.32       -5334.46       -5883.62        4.47066              1
           1442         17.205       -3595.74        1738.97       -5334.72       -5881.53        4.46982              1
           1443          17.21       -3595.85        1739.69       -5335.54       -5876.57        4.46733              1
           1444         17.215       -3595.61        1740.42       -5336.03       -5871.48        4.46478              1
           1445          17.22       -3595.42        1741.23       -5336.65       -5864.61        4.46122              1
           1446         17.225       -3595.17        1742.05       -5337.22       -5856.67        4.45704              1
           1447          17.23        -3595.3        1742.42       -5337.72       -5849.51        4.45307              1
           1448         17.235       -3595.39        1741.65       -5337.04       -5849.35        4.45252              1
           1449          17.24       -3595.34        1739.38       -5334.73        -5859.1        4.45691              1
           1450         17.245       -3595.43        1736.14       -5331.57       -5874.82        4.46422              1
           1451          17.25        -3595.3        1733.18       -5328.48       -5889.35        4.47101              1
           1452         17.255       -3595.63        1731.83       -5327.46       -5892.16        4.47187              1
           1453          17.26       -3595.83        1732.58        -5328.4       -5882.09         4.4664              1
           1454         17.265       -3596.02        1734.75       -5330.77       -5863.83        4.45696              1
           1455          17.27       -3595.91        1736.97       -5332.88       -5847.93        4.44894              1
           1456         17.275        -3596.3        1738.13       -5334.43        -5839.9        4.44491              1
           1457          17.28       -3596.57        1737.86       -5334.43       -5844.37        4.44737              1
           1458         17.285       -3596.17        1736.43        -5332.6       -5861.21        4.45641              1
           1459          17.29       -3596.22        1734.28        -5330.5       -5884.03        4.46854              1
           1460         17.295       -3596.05        1731.72       -5327.77       -5912.58        4.48378              1
           1461           17.3       -3596.15         1728.8       -5324.95       -5944.53         4.5008              1
           1462         17.305       -3596.09        1725.43       -5321.52       -5981.21        4.52035              1
           1463          17.31       -3596.11        1721.49       -5317.61       -6022.23         4.5421              1
           1464         17.315       -3595.54        1716.94       -5312.47       -6069.36        4.56707              1
           1465          17.32       -3595.27        1711.95       -5307.23       -6117.97        4.59266              1
           1466         17.325       -3595.49        1706.98       -5302.47       -6164.02        4.61675              1
           1467          17.33       -3595.09        1702.54       -5297.63       -6206.67        4.63916              1
           1468         17.335       -3595.13        1699.04       -5294.17        -6239.4        4.65631              1
           1469          17.34       -3595.03        1696.72       -5291.75       -6261.94        4.66817              1
           1470         17.345       -3595.69        1695.68       -5291.37       -6270.42        4.67253              1
           1471          17.35       -3595.23        1696.06       -5291.29       -6269.31        4.67211              1
           1472         17.355       -3595.52        1697.99       -5293.51       -6251.98        4.66307              1
           1473          17.36       -3595.49        1701.45       -5296.94       -6221.76        4.64737              1
           1474         17.365       -3595.71        1706.23       -5301.94        -6178.5         4.6248              1
           1475          17.37       -3595.88        1711.99       -5307.87       -6125.65        4.59718              1
           1476         17.375       -3596.25        1718.34       -5314.59       -6065.51        4.56563              1
           1477          17.38       -3596.25        1724.96        -5321.2       -6002.74         4.5327              1
           1478         17.385       -3596.21        1731.61       -5327.82       -5938.57        4.49896              1
           1479          17.39       -3596.21        1738.32       -5334.53       -5873.47        4.46471              1
           1480         17.395       -3596.29        1745.23       -5341.52       -5807.04         4.4298              1
           1481           17.4        -3596.1        1752.42       -5348.52       -5740.23        4.39483              1
           1482         17.405       -3596.22        1759.85       -5356.07       -5672.06         4.3592              1
           1483          17.41       -3596.17         1767.4       -5363.56       -5604.78        4.32416              1
           1484         17.415       -3596.26        1775.11       -5371.37       -5537.16        4.28902              1
           1485          17.42       -3596.08        1783.14       -5379.22       -5469.33        4.25395              1
           1486         17.425       -3596.06        1791.48       -5387.54       -5400.24        4.21832              1
           1487          17.43       -3596.18        1799.57       -5395.75       -5333.79        4.18409              1
           1488         17.435       -3596.19        1806.31        -5402.5       -5278.51        4.15561              1
           1489          17.44       -3596.35        1810.46       -5406.81       -5242.23        4.13677              1
           1490         17.445       -3596.52        1811.24       -5407.76          -5231        4.13064              1
           1491          17.45       -3595.82        1808.64       -5404.46       -5247.72        4.13892              1
           1492         17.455       -3595.87        1803.43        -5399.3       -5282.47        4.15625              1
           1493          17.46       -3595.89        1796.92        -5392.8       -5328.71        4.17955              1
           1494         17.465       -3595.99         1790.5       -5386.48       -5376.63        4.20389              1
           1495          17.47       -3595.81        1785.12       -5380.93        -5420.6        4.22653              1
           1496         17.475       -3595.65        1781.08       -5376.73       -5457.47        4.24579              1
