The program mdatom performs a MD-run for a collection of atoms, using:
  1. Data characterizing the md-run
  2. Atomic coordinates and velocities


Data characterizing the MD-run:
# Title
Sample input file
#                 NumberAtoms                 AtomicMass                     MDType
                         1000                          1                          1
#                  BoxSize(x)                 BoxSize(y)                 BoxSize(z)
                       10.436                     10.436                     10.436
#               NumberMDSteps                InitialTime                   TimeStep
                         1000                          0                      0.005
#          InitialTemperature          TargetTemperature    TemperatureCouplingTime
                       120.27                     120.27                        0.1
#                  RandomSeed
                     10021988
#            XVInitialization  CoordInitializationSpread              FinalXVOutput
                            0                          0                          1
#          NAtomsOnBoxEdge(x)         NAtomsOnBoxEdge(y)         NAtomsOnBoxEdge(z)
                           10                         10                         10
#                   EpsilonLJ                    SigmaLJ    InteractionCutoffRadius
                            1                          1                        2.5
#    PropertyPrintingInterval    NumberRadialDistrPoints    RadialDistrCutoffRadius
                            1                        100                        2.5
#            TrajectoryOutput     TrajectoryOutputFormat   TrajectoryOutputInterval
                            0                          2                          5


Atomic coordinates and velocities:

 The coordinates are generated by putting atoms on a periodic lattice.
 The velocities are taken from a Maxwellian distribution.
 The initial temperature is: 119.366


Starting MD iterations...

           STEP           TIME        E-TOTAL      E-KINETIC    E-POTENTIAL         VIRIAL       PRESSURE        SCALE-T
            952          4.755       -3965.27        1476.94       -5442.21       -4886.17        3.73229        1.00033
            953           4.76        -3964.1        1477.83       -5441.93       -4884.34        3.73174        1.00033
            954          4.765        -3963.4        1480.72       -5444.12       -4865.42        3.72234         1.0003
            955           4.77       -3962.74        1485.23       -5447.97        -4832.8        3.70586        1.00023
            956          4.775       -3962.06        1491.31       -5453.37       -4786.88        3.68248        1.00014
            957           4.78       -3961.72        1498.97       -5460.69       -4726.52        3.65157        1.00003
            958          4.785        -3961.8        1507.78       -5469.58       -4654.79        3.61467       0.999889
            959           4.79       -3962.16        1516.68       -5478.84        -4579.9        3.57596        0.99974
            960          4.795       -3963.28        1524.46       -5487.74       -4509.43        3.53919       0.999602
            961            4.8       -3964.79        1530.29       -5495.08       -4451.22        3.50846       0.999491
            962          4.805        -3966.7        1533.68       -5500.38       -4409.62        3.48605       0.999417
            963           4.81       -3968.48        1534.14       -5502.61       -4390.52        3.47512       0.999384
            964          4.815       -3970.35        1531.22       -5501.57       -4397.15         3.4773       0.999403
            965           4.82       -3971.97        1525.08       -5497.05       -4430.12        3.49303       0.999477
            966          4.825       -3973.16        1516.79       -5489.95       -4482.96        3.51917       0.999598
            967           4.83       -3974.32           1508       -5482.33       -4543.32        3.54941       0.999742
            968          4.835       -3974.81        1500.26       -5475.08       -4602.31        3.57948       0.999881
            969           4.84       -3974.64        1494.57       -5469.21       -4652.55        3.60561       0.999994
            970          4.845       -3974.75        1491.22       -5465.96       -4688.63         3.6248        1.00007
            971           4.85        -3974.4        1489.76       -5464.16       -4714.93        3.63938        1.00011
            972          4.855          -3974        1489.25       -5463.25       -4736.27        3.65159        1.00012
            973           4.86       -3973.55        1488.39       -5461.94       -4760.84        3.66549        1.00013
            974          4.865       -3972.97        1486.05       -5459.02       -4796.34        3.68495        1.00015
            975           4.87       -3972.35        1481.75        -5454.1       -4845.58        3.71131        1.00021
            976          4.875       -3971.46        1475.92       -5447.38        -4906.2        3.74345         1.0003
            977           4.88       -3970.52        1469.71       -5440.23        -4969.5        3.77693         1.0004
            978          4.885       -3968.75        1464.48       -5433.23       -5028.03        3.80819        1.00051
            979           4.89       -3967.03        1461.38       -5428.42       -5070.59        3.83134        1.00058
            980          4.895       -3965.09        1461.08       -5426.17       -5092.73        3.84415        1.00061
            981            4.9       -3963.52        1463.63       -5427.15        -5091.4        3.84487        1.00059
            982          4.905        -3961.7        1468.58       -5430.28       -5070.92        3.83576        1.00052
            983           4.91       -3960.65        1475.21       -5435.86       -5032.85        3.81731        1.00042
            984          4.915       -3959.81        1482.82       -5442.63       -4983.54        3.79286         1.0003
            985           4.92       -3959.14        1491.05       -5450.19       -4926.01        3.76394        1.00016
            986          4.925       -3958.46        1499.97       -5458.43        -4860.9        3.73098        1.00002
            987           4.93       -3958.44        1509.87       -5468.32       -4784.76        3.69213       0.999863
            988          4.935       -3958.97         1520.8       -5479.77       -4698.36        3.64786       0.999692
            989           4.94       -3960.52        1531.94       -5492.46       -4606.19        3.60033        0.99951
            990          4.945       -3962.54        1541.64       -5504.18       -4521.61        3.55641       0.999338
            991           4.95       -3965.05        1548.12       -5513.17       -4457.16        3.52241       0.999207
            992          4.955       -3967.58        1550.46       -5518.04       -4421.12        3.50264       0.999138
            993           4.96        -3970.1         1549.1        -5519.2       -4411.01        3.49591       0.999134
            994          4.965       -3972.53        1545.64       -5518.17       -4416.54        3.49713       0.999178
            995           4.97        -3974.6        1541.95       -5516.55        -4425.9        3.50045       0.999239
            996          4.975       -3976.76        1539.25       -5516.01       -4428.97        3.50067       0.999291
            997           4.98       -3978.54        1537.77       -5516.31       -4425.14        3.49756       0.999323
            998          4.985       -3981.06        1536.92       -5517.98       -4414.76        3.49097       0.999339
            999           4.99       -3983.03        1535.92       -5518.95       -4406.84        3.48574       0.999352
           1000          4.995       -3984.81         1534.3       -5519.11       -4403.66        3.48292       0.999372


   Total mass                       :               1000
   Coordinates of the center of mass:            5.26949        5.27729         5.2621
   Velocity of the center of mass   :         0.00399436     -0.0378321     -0.0387721
   Translational kinetic energy     :            1.47525


 Averages:


           STEP           TIME        E-TOTAL      E-KINETIC    E-POTENTIAL         VIRIAL       PRESSURE        SCALE-T

           1000              5       -3943.46        1504.24        -5447.7       -4835.58        3.71864       0.999972


 Root mean square fluctuations:


           STEP           TIME        E-TOTAL      E-KINETIC    E-POTENTIAL         VIRIAL       PRESSURE        SCALE-T

           1000              5        157.088        82.7689        169.493        1179.76       0.673505     0.00190116


 Average temperature is       : 120.613
 Root mean square fluctuations: 6.63654


 Radial distribution function g(R) :

        R             g(R)
    0.0125              0
    0.0375              0
    0.0625              0
    0.0875              0
    0.1125              0
    0.1375              0
    0.1625              0
    0.1875              0
    0.2125              0
    0.2375              0
    0.2625              0
    0.2875              0
    0.3125              0
    0.3375              0
    0.3625              0
    0.3875              0
    0.4125              0
    0.4375              0
    0.4625              0
    0.4875              0
    0.5125              0
    0.5375              0
    0.5625              0
    0.5875              0
    0.6125              0
    0.6375              0
    0.6625              0
    0.6875              0
    0.7125              0
    0.7375              0
    0.7625              0
    0.7875              0
    0.8125              0
    0.8375              0
    0.8625     4.7301e-05
    0.8875     0.00135023
    0.9125      0.0266567
    0.9375       0.186656
    0.9625        0.64814
    0.9875        1.40299
    1.0125        2.15662
    1.0375        2.72407
    1.0625        2.85363
    1.0875        2.74905
    1.1125        2.47573
    1.1375        2.18939
    1.1625        1.89545
    1.1875        1.64878
    1.2125        1.42532
    1.2375        1.24899
    1.2625        1.09941
    1.2875       0.977248
    1.3125       0.880354
    1.3375       0.808733
    1.3625         0.7553
    1.3875       0.715325
    1.4125       0.686908
    1.4375       0.683368
    1.4625       0.692379
    1.4875       0.697118
    1.5125       0.637983
    1.5375       0.622703
    1.5625       0.614198
    1.5875       0.629194
    1.6125       0.641016
    1.6375       0.657095
    1.6625       0.684958
    1.6875       0.717242
    1.7125       0.761857
    1.7375       0.806433
    1.7625       0.860826
    1.7875       0.918599
    1.8125       0.993236
    1.8375        1.01216
    1.8625         1.0535
    1.8875        1.07765
    1.9125         1.1143
    1.9375         1.1443
    1.9625        1.16852
    1.9875        1.19731
    2.0125        1.22121
    2.0375        1.23417
    2.0625        1.24312
    2.0875        1.24274
    2.1125        1.19906
    2.1375        1.17125
    2.1625        1.13735
    2.1875        1.10423
    2.2125        1.07117
    2.2375        1.03115
    2.2625        1.00421
    2.2875       0.983963
    2.3125       0.972826
    2.3375       0.990033
    2.3625        0.91949
    2.3875       0.888024
    2.4125       0.867681
    2.4375       0.854473
    2.4625       0.850581
    2.4875       0.852178


 Timing:

  At start of program         : Tue May  3 21:03:50 2022
  Before main iteration loop  : Tue May  3 21:03:50 2022
  After main iteration loop   : Tue May  3 21:04:00 2022
  Now                         : Tue May  3 21:04:00 2022
  Time spent for MD iterations: 10.3 sec
  Time spent in total         : 10.3 sec
